city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms,numOfStories,numOfSchools,predicted_prices_nn
austin,1401 Cassiopeia Way,78732,30.35827827,-97.9066925,1.98,0,True,False,True,True,False,Single Family,2008,650000,3,0,3,2,0,0,0,0,0,9321.0,3227,8.666666667000001,4.0,4,2,3,684155.7
austin,2425 Shire Ridge Dr,78732,30.36790466,-97.90139008,1.98,3,True,True,True,False,False,Single Family,2005,524900,8,0,3,2,0,0,0,0,0,9191.0,3313,8.666666667000001,4.0,4,2,3,551299.56
austin,2713 Shire Ridge Dr,78732,30.37080956,-97.90381622,1.98,3,True,True,True,False,True,Single Family,2005,575000,1,0,1,2,0,0,0,0,0,13939.2,3715,8.666666667000001,4.0,4,2,3,764164.5
austin,1317 Cassiopeia Way,78732,30.35801315,-97.90702057,1.98,2,True,True,True,False,True,Single Family,2008,419900,5,0,3,2,2,1,0,1,0,9104.0,2946,8.666666667000001,4.0,4,2,3,572481.44
austin,13204 Coleto Creek Trl,78732,30.36955833,-97.90756226,1.98,0,True,False,True,False,False,Single Family,2006,779000,1,0,0,1,0,0,0,0,0,13068.0,3906,8.666666667000001,4.0,5,2,3,733310.8
austin,3113 Grimes Ranch Rd,78732,30.37234688,-97.89353943,1.98,2,True,True,True,False,True,Single Family,1998,460000,4,0,7,2,0,0,0,0,0,8712.0,2744,8.666666667000001,3.0,4,2,3,346131.72
austin,12708 Capella Trl,78732,30.36211777,-97.90693665,1.98,3,True,True,True,False,True,Single Family,2007,825000,3,0,4,2,2,0,0,1,0,11325.6,3800,8.666666667000001,4.0,4,2,3,802552.2
austin,2400 Shire Ridge Dr,78732,30.36704636,-97.90226746,1.98,0,True,False,True,False,False,Single Family,2005,538000,4,0,0,1,0,0,0,0,0,9670.0,4114,8.666666667000001,4.0,5,2,3,740306.1
austin,3705 Epperson Trl,78732,30.37748909,-97.89029694,1.98,2,True,True,True,False,False,Single Family,1994,445000,1,0,5,2,0,0,0,0,0,8276.0,3192,8.333333332999999,4.0,5,2,3,533974.56
austin,12528 Capella Trl,78732,30.36108398,-97.90494537,1.98,2,True,True,True,False,False,Single Family,2008,599000,2,0,4,2,0,0,0,0,0,16117.2,3450,8.666666667000001,4.0,4,2,3,646159.44
austin,3702 Caney Creek Rd,78732,30.37666321,-97.88899231,1.98,3,True,True,True,False,True,Single Family,1998,449000,2,0,3,2,1,2,0,0,0,9931.0,2648,8.333333332999999,3.0,3,2,3,439991.0
austin,12412 Capitol Saddlery Trl,78732,30.35502052,-97.90335846,1.98,2,True,True,True,False,True,Single Family,2006,399000,2,0,2,2,0,0,1,0,0,8450.0,1917,8.666666667000001,2.0,3,1,3,867560.75
austin,3704 Caney Creek Rd,78732,30.37687874,-97.88905334,1.98,0,True,False,True,False,True,Single Family,1993,400000,1,0,4,1,0,1,0,1,0,7666.0,2282,8.333333332999999,3.0,4,2,3,272186.84
austin,1908 Mariachi Ct,78732,30.35735893,-97.90164948,1.98,0,True,False,True,True,False,Single Family,2004,650000,3,0,3,1,0,0,0,0,0,13068.0,3500,8.666666667000001,3.0,5,1,3,655339.8
austin,2301 Golden Gate Park,78732,30.36646652,-97.89827728,1.98,2,True,True,True,False,True,Single Family,2006,425000,3,0,1,2,0,0,0,0,0,5924.0,2833,8.666666667000001,3.0,4,2,3,392593.47
austin,3710 Caney Creek Rd,78732,30.37739182,-97.8891449,1.98,2,True,True,True,False,True,Single Family,1989,450000,1,0,7,2,0,0,0,2,0,6011.0,2743,8.333333332999999,3.0,4,2,3,324203.0
austin,1101 Horseback Holw,78732,30.35415268,-97.90476227,1.98,2,True,True,True,False,False,Single Family,2004,560000,3,0,3,2,2,2,0,0,0,8276.0,3292,8.666666667000001,3.0,5,2,3,507298.7
austin,3712 Caney Creek Rd,78732,30.37755585,-97.8891983,1.98,2,True,True,True,False,True,Single Family,1988,269000,6,0,5,2,1,1,0,1,0,6359.0,2215,8.333333332999999,2.0,4,1,3,205225.61
austin,3219 Burks Ln,78732,30.37395287,-97.8948822,1.98,2,True,True,True,False,False,Single Family,1996,275000,5,0,2,2,3,2,0,0,0,10018.0,1870,8.666666667000001,2.0,3,1,3,256376.89
austin,2325 Golden Gate Park,78732,30.36600876,-97.89913177,1.98,2,True,True,True,False,True,Single Family,2006,410000,1,0,4,2,3,1,0,2,0,7318.0,2700,8.666666667000001,3.0,4,2,3,452135.44
austin,3704 Mira Vista Dr,78732,30.37447548,-97.88370514,1.98,2,True,True,True,False,True,Single Family,1998,600000,3,0,1,2,0,0,0,0,0,12632.4,3458,8.333333332999999,3.0,4,2,3,506054.03
austin,12601 Rush Creek Ln,78732,30.3525219,-97.90625,1.98,0,True,False,True,False,False,Single Family,2005,524900,8,0,0,1,0,0,0,0,0,8276.0,3323,8.666666667000001,4.0,4,2,3,543638.5
austin,1217 Hawks Canyon Cir,78732,30.35058594,-97.8950119,1.98,3,True,True,True,True,False,Single Family,2006,699000,3,0,1,2,0,0,0,0,0,11325.6,3857,8.333333332999999,4.0,4,2,3,794729.8
austin,1305 Sawdust Ct,78732,30.35669708,-97.90475464,1.98,0,True,False,True,False,True,Single Family,2006,475000,3,0,4,1,2,2,0,1,0,8058.0,3096,8.666666667000001,3.0,4,2,3,515004.3
austin,2925 Centennial Olympic Park,78732,30.36831474,-97.89432526,1.98,2,True,True,True,False,False,Single Family,2006,369000,4,0,4,2,0,0,0,0,0,7448.0,2575,8.666666667000001,3.0,4,2,3,300735.16
austin,3712 Soledad Ct,78732,30.37421417,-97.88147736,1.98,2,True,True,True,False,True,Single Family,1999,535000,5,0,8,2,0,0,0,0,0,20473.2,3500,8.333333332999999,3.0,4,2,3,485623.25
austin,12617 Grimes Ranch Ct,78732,30.37285423,-97.8947525,1.98,0,True,False,True,False,False,Single Family,1996,399900,4,0,3,1,0,0,0,0,0,9365.0,2841,8.666666667000001,3.0,4,2,3,358270.06
austin,2909 Centennial Olympic Park,78732,30.3679924,-97.89489746,1.98,2,True,True,True,False,True,Single Family,2005,405000,1,0,9,2,0,0,0,0,0,5749.0,2557,8.666666667000001,3.0,4,2,3,352529.8
austin,11912 Mira Mesa Dr,78732,30.37591934,-97.87975311,1.98,2,True,True,True,False,True,Single Family,1998,600000,4,0,4,3,2,2,0,1,0,13939.2,3485,8.333333332999999,5.0,4,2,3,901698.0
austin,11904 Mira Mesa Dr,78732,30.37559319,-97.87939453,1.98,2,True,True,True,True,True,Single Family,1998,800000,5,0,4,2,1,1,0,0,0,13939.2,3398,8.333333332999999,4.0,4,2,3,704413.9
austin,12951 Brigham Dr,78732,30.37491417,-97.90049744,1.98,2,True,True,True,False,True,Single Family,1999,485000,10,0,2,2,2,0,0,1,0,8842.0,3365,8.333333332999999,4.0,5,2,3,522015.56
austin,3300 Grimes Ranch Rd,78732,30.37379456,-97.89381409,1.98,0,True,False,True,False,False,Single Family,1996,394500,3,0,4,1,0,0,0,0,1,7840.0,2185,8.666666667000001,2.0,3,1,3,213208.38
austin,12408 Capitol Saddlery Trl,78732,30.35492134,-97.90318298,1.98,2,True,True,True,False,True,Single Family,2006,495000,2,0,3,2,1,0,0,0,0,7797.0,3276,8.666666667000001,4.0,5,2,3,628407.7
austin,11805 Mira Mesa Dr,78732,30.37429047,-97.87784576,1.98,0,True,False,True,False,False,Single Family,1998,997110,3,0,3,1,0,0,0,0,0,18295.2,4717,8.333333332999999,5.0,5,2,3,1047102.44
austin,3100 Burks Ln,78732,30.37170792,-97.89469147,1.98,0,True,False,True,False,False,Single Family,1997,459000,3,0,5,1,0,0,0,0,0,6882.0,2949,8.666666667000001,3.0,4,2,3,388808.1
austin,12516 Central Park Dr,78732,30.36849213,-97.8955307,1.98,2,True,True,True,False,False,Single Family,2005,350000,2,0,2,2,1,2,0,0,0,5880.0,1806,8.666666667000001,2.0,4,1,3,203223.84
austin,1909 Lakecliff Hills Ln,78732,30.35409927,-97.88787079,1.98,3,True,True,True,False,False,Single Family,2006,789000,7,0,4,2,1,2,0,1,0,14374.8,5138,8.333333332999999,6.0,5,2,3,1309891.2
austin,3206 Cupid Dr,78735,30.23807144,-97.80648041,1.98,2,True,True,True,False,True,Single Family,1963,550000,1,0,7,2,2,3,0,1,0,9060.0,1458,5.666666667,2.0,3,1,3,432568.22
austin,3815 Sendero Dr,78735,30.25689507,-97.83416748,1.98,0,True,False,True,False,False,Single Family,1997,475000,1,0,2,1,0,0,0,0,0,8712.0,2382,5.666666667,3.0,4,2,3,524369.06
austin,3202 Cupid Dr,78735,30.23785782,-97.80603027,1.98,1,True,True,True,False,True,Single Family,1963,350000,1,0,3,2,2,0,0,1,0,9147.0,1332,5.666666667,2.0,3,1,3,367120.22
austin,3210 Cupid Dr,78735,30.23828316,-97.80693817,1.98,2,True,True,True,False,False,Single Family,1964,999000,4,0,3,3,2,0,0,0,0,9060.0,2600,5.666666667,4.0,4,1,3,932549.3
austin,1600 Crested Butte Dr,78746,30.26377106,-97.79931641,1.98,2,True,True,True,True,True,Single Family,1983,1025000,3,0,1,2,3,0,0,0,0,13939.2,3287,9.0,3.0,4,2,2,1075599.1
austin,2504 Milfoil Cv,78704,30.25124168,-97.79241943,1.98,0,True,False,True,False,False,Single Family,1975,699000,1,0,5,1,0,0,0,0,0,14810.4,1718,6.0,2.0,4,1,3,712316.25
austin,4805 Woodside Dr,78735,30.24312973,-97.82693481,1.98,0,True,False,True,False,False,Single Family,1973,495000,2,0,3,1,0,0,0,0,0,9713.0,1960,5.666666667,2.0,4,1,3,409251.62
austin,4701 Fieldstone Dr,78735,30.24906349,-97.8272171,1.98,0,True,False,True,False,False,Single Family,1976,419997,5,0,3,1,0,0,0,0,0,7143.0,1962,5.666666667,2.0,3,1,3,406926.38
austin,1909 Cetona Ct,78746,30.26498985,-97.80768585,1.98,2,True,True,True,True,True,Single Family,2006,1349000,2,0,3,2,0,0,0,0,0,10018.0,3561,9.0,4.0,4,2,2,1213784.2
austin,3921 Gaines Ct,78735,30.24191856,-97.82086945,1.98,0,True,False,True,False,False,Single Family,1998,569900,1,0,1,1,0,0,0,0,0,6098.0,2913,5.666666667,4.0,4,2,3,830141.5
austin,4516 Heights Dr,78746,30.27564621,-97.82102966,1.98,0,True,False,True,False,False,Single Family,1998,1150000,5,0,4,1,0,0,0,0,0,13503.6,3852,9.5,4.0,4,2,2,1152432.9
austin,5814 Republic Of Texas Blvd,78735,30.25408936,-97.83409119,1.98,3,True,True,True,False,False,Single Family,1999,664997,2,0,3,2,0,0,0,0,0,8668.0,3199,5.666666667,4.0,4,2,3,890189.56
austin,4804 Travis Country Cir,78735,30.24290466,-97.82688141,1.98,0,True,False,True,False,False,Single Family,1974,539000,3,0,2,1,1,2,0,1,0,10202.0,1943,5.666666667,2.0,4,1,3,417428.22
austin,4408 Heights Dr,78746,30.27505684,-97.81963348,1.98,0,True,False,True,False,True,Single Family,1998,625000,4,0,6,1,0,1,0,1,0,12632.4,2839,9.5,4.0,4,2,2,923007.4
austin,3132 Eanes Cir,78746,30.26699829,-97.80226135,1.98,0,True,False,True,False,False,Single Family,1980,899900,2,0,3,1,0,0,0,0,0,10628.0,2673,9.0,3.0,4,1,2,860421.4
austin,2716 Bartons Bluff Ln,78746,30.25462723,-97.79616547,1.98,0,True,False,True,False,True,Single Family,1993,945000,1,0,5,1,0,2,0,0,0,14374.8,3232,8.5,3.0,4,2,2,926465.8
austin,4016 Gaines Ct,78735,30.24235344,-97.82195282,1.98,0,True,False,True,False,False,Single Family,1998,585000,3,0,4,1,0,0,0,0,0,5837.0,2538,5.666666667,3.0,3,2,3,579815.44
austin,2319 Farnswood Cir,78704,30.25206375,-97.79116821,1.98,0,True,False,True,False,False,Single Family,1974,720000,3,0,4,0,0,0,0,0,0,10890.0,1979,6.0,2.0,3,1,3,752059.7
austin,1200 Shannon Oaks Trl,78746,30.27594566,-97.81955719,1.98,0,True,False,True,False,False,Single Family,1998,785000,1,0,3,1,0,0,0,0,0,11761.2,3295,9.5,3.0,4,2,2,921470.06
austin,4837 Trail Crest Cir,78735,30.24847221,-97.82672119,1.98,0,True,False,True,False,False,Single Family,1978,489000,1,0,4,1,0,0,0,0,0,8276.0,1667,5.666666667,2.0,3,1,3,397260.16
austin,4703 Cap Rock Dr,78735,30.24975777,-97.82691193,1.98,2,True,True,True,False,False,Single Family,1977,285000,6,0,4,2,0,0,0,0,0,7143.0,1551,5.666666667,2.0,3,1,3,292694.38
austin,1321 Wilderness Dr,78746,30.26773453,-97.8013382,1.98,2,True,True,True,False,False,Single Family,1980,995000,1,0,3,3,0,0,0,0,0,11761.2,2956,9.0,3.0,4,1,2,991289.7
austin,5801 Republic Of Texas Blvd,78735,30.2532692,-97.83560181,1.98,0,True,False,True,False,True,Single Family,1999,845000,5,0,4,1,0,2,0,0,0,9104.0,2742,5.666666667,3.0,5,2,3,558783.56
austin,3506 Pinnacle Rd,78746,30.27047348,-97.80952454,1.98,2,True,True,True,True,True,Single Family,1979,700000,1,0,7,2,0,0,0,0,0,10158.0,1892,9.0,3.0,3,2,2,653703.56
austin,1500 Spring Garden Rd,78746,30.27074814,-97.80935669,1.98,0,True,False,True,False,False,Single Family,1983,869000,2,0,2,1,0,0,0,0,0,14374.8,2554,9.0,3.0,3,2,2,735906.4
austin,1329 Wilderness Dr,78746,30.26821136,-97.80236816,1.98,2,True,True,True,False,False,Single Family,1979,999000,5,0,3,2,2,0,0,1,0,14374.8,2702,9.0,4.0,4,2,2,885646.8
austin,3820 Gaines Ct,78735,30.24225044,-97.81902313,1.98,0,True,False,True,False,True,Single Family,2000,655000,1,0,3,1,3,0,0,0,0,5096.0,2529,5.666666667,3.0,3,2,3,752457.44
austin,1703 Surrey Hill Dr,78746,30.27425385,-97.82260132,1.98,0,True,False,True,False,False,Single Family,1981,745000,2,0,3,1,0,0,0,0,0,13503.6,2589,9.5,3.0,4,2,2,714604.8
austin,5815 Republic Of Texas Blvd,78735,30.25436211,-97.83470154,1.98,2,True,True,True,False,False,Single Family,1999,699999,3,0,3,2,0,0,0,0,0,8319.0,3505,5.666666667,4.0,5,2,3,890348.06
austin,4841 Canyonbend Cir,78735,30.24227715,-97.82624054,1.98,0,True,False,True,False,False,Single Family,1973,450000,3,0,2,1,0,0,0,0,0,8712.0,1456,5.666666667,2.0,3,1,3,342340.62
austin,140 Birnam Wood Ct,78746,30.28753471,-97.79180145,1.98,5,True,True,True,True,True,Single Family,1994,2500000,2,0,7,2,0,0,0,0,0,27878.4,7053,8.5,7.0,5,2,2,2598325.8
austin,1308 Brians Meadow Cv,78746,30.26962471,-97.80316162,1.98,8,True,True,True,False,True,Single Family,1995,1050000,1,0,7,3,0,0,0,0,0,13939.2,3372,9.0,4.0,4,2,2,1287289.0
austin,2104 Matterhorn Ln,78704,30.25238419,-97.78830719,1.98,0,True,False,True,False,False,Single Family,1969,635000,1,0,2,1,0,0,0,0,0,10802.0,2445,6.0,3.0,3,1,3,1099378.8
austin,1307 Darter Ln,78746,30.27153969,-97.80711365,1.98,2,True,True,True,True,False,Single Family,1980,439000,4,0,3,2,2,1,0,0,0,10105.0,2206,9.0,2.0,4,1,2,694618.56
austin,108 Birnam Wood Ct,78746,30.2852459,-97.79384613,1.98,3,True,True,True,True,True,Single Family,1995,1499000,4,0,5,2,1,0,0,0,0,72309.6,4754,8.5,5.0,5,2,2,1640677.8
austin,1701 Scottish Woods Trl,78746,30.27515602,-97.82376099,1.98,0,True,False,True,False,False,Single Family,1981,689000,3,0,0,1,0,0,0,0,0,20908.8,2481,9.5,3.0,4,1,2,810018.56
austin,4225 Kachina Dr,78735,30.25388145,-97.83670044,1.98,0,True,False,True,False,False,Single Family,1997,559999,9,0,4,1,0,0,0,0,0,8276.0,2537,5.666666667,2.0,3,1,3,466819.88
austin,3308 Thousand Oaks Cv,78746,30.26777458,-97.80714417,1.98,0,True,False,True,False,False,Single Family,1978,1450000,3,0,3,1,1,1,0,0,0,10890.0,3458,9.0,5.0,4,2,2,1268352.2
austin,3307 Sanderling Trl,78746,30.27290154,-97.80299377,1.98,2,True,True,True,False,False,Single Family,1980,675000,1,0,5,2,1,1,0,1,0,7579.0,1585,9.0,2.0,3,1,2,547960.9
austin,2604 Sutherland St,78746,30.26044273,-97.81241608,1.98,2,True,True,True,False,False,Single Family,2018,669500,3,0,2,3,0,0,0,0,0,435.0,1961,9.0,3.0,3,1,2,747806.44
austin,5435 Moon Shadow Dr,78735,30.25553894,-97.83768463,1.98,4,True,True,True,False,False,Single Family,1998,566865,1,0,3,2,0,1,0,0,0,7100.0,2223,5.666666667,3.0,4,2,3,525692.5
austin,3411 Rosefinch Trl,78746,30.27316475,-97.80570984,1.98,2,True,True,True,False,False,Single Family,1980,789000,10,0,5,2,0,0,0,0,0,12196.8,2588,9.0,3.0,4,2,2,570338.7
austin,1702 Scottish Woods Trl,78746,30.27555656,-97.82463074,1.98,0,True,False,True,False,False,Single Family,1983,765000,2,0,0,1,0,0,0,0,0,20037.6,2460,9.5,2.0,4,1,2,690105.44
austin,4704 Cap Rock Dr,78735,30.25029182,-97.82696533,1.98,2,True,True,True,False,False,Single Family,1978,395000,4,0,8,2,0,0,0,0,0,7143.0,2005,5.666666667,2.0,3,2,3,275526.66
austin,2903 Cedarview Dr,78704,30.24924469,-97.78650665,1.98,0,True,False,True,False,False,Single Family,1956,699900,1,0,0,0,0,0,0,0,0,9321.0,2162,6.0,3.0,4,1,3,944216.94
austin,4810 Canyonbend Cir,78735,30.24209785,-97.8249054,1.98,0,True,False,True,False,False,Single Family,1973,385000,7,0,4,1,0,0,0,0,0,7971.0,1540,5.666666667,2.0,3,1,3,304663.8
austin,2604 Watkins Way,78746,30.26011086,-97.81190491,1.98,2,True,True,True,False,False,Single Family,2019,669000,2,0,2,3,2,4,0,0,0,1258.0,1961,9.0,3.0,3,2,2,764734.94
austin,1908 Wychwood Dr,78746,30.26302528,-97.80486298,1.98,2,True,True,True,True,False,Single Family,2018,2050000,5,0,4,2,3,1,0,0,0,12196.8,3855,9.0,4.0,5,2,2,1305108.9
austin,2906 Oaklane Dr,78704,30.24881363,-97.78679657,1.98,0,True,False,True,False,False,Single Family,2019,1899900,4,0,4,1,1,1,0,0,0,9496.0,3618,6.0,4.0,4,2,3,1416720.5
austin,3704 Travis Country Cir,78735,30.25850868,-97.84144592,1.98,6,True,True,True,True,True,Single Family,2005,1290000,2,1,4,2,2,2,0,0,0,31363.2,4096,5.666666667,4.0,4,2,3,1382583.0
austin,4816 Canyonbend Cir,78735,30.24154091,-97.82481384,1.98,0,True,False,True,False,True,Single Family,1974,510000,2,0,0,1,1,1,0,1,0,7710.0,1488,5.666666667,2.0,3,1,3,396438.1
austin,1402 Shannon Oaks Trl,78746,30.2775135,-97.82350159,1.98,2,True,True,True,False,True,Single Family,1984,565000,4,0,7,2,0,0,0,0,0,12196.8,2704,9.5,4.0,4,2,2,879681.06
austin,4826 Canyonbend Cir,78735,30.24102974,-97.8256073,1.98,2,True,True,True,False,True,Single Family,1974,439997,3,0,1,2,0,0,0,0,0,10062.0,1608,5.666666667,2.0,3,1,3,371314.6
austin,4108 Kachina Dr,78735,30.25551796,-97.83729553,1.98,2,True,True,True,False,True,Single Family,1998,495000,1,0,4,2,0,0,0,0,0,7318.0,1822,5.666666667,2.0,3,1,3,430250.66
austin,1608 Barclay Dr,78746,30.27703285,-97.82596588,1.98,0,True,False,True,False,True,Single Family,1993,1600000,4,0,4,1,0,0,0,0,0,98445.6,5432,9.5,6.0,4,2,2,1920810.1
austin,1605 Barclay Dr,78746,30.27633858,-97.82472229,1.98,0,True,False,True,True,True,Single Family,1983,625000,4,0,5,1,0,0,0,0,0,14810.4,3070,9.5,4.0,4,2,2,1041350.2
austin,2133 Barton Hills Dr,78704,30.25258446,-97.78599548,1.98,0,True,False,True,False,False,Single Family,1975,800000,1,0,0,1,0,0,0,0,0,13939.2,1513,6.0,2.0,3,1,3,724022.8
austin,1200 Tamranae Ct,78746,30.26759529,-97.79655457,1.98,0,True,False,True,False,False,Single Family,1997,1099000,8,0,2,1,0,0,0,0,0,10802.0,4565,9.0,5.0,4,2,2,1447114.8
austin,1704 Stoneridge Rd,78746,30.26563263,-97.80530548,1.98,0,True,False,True,False,False,Single Family,1977,699900,1,0,3,1,0,0,0,0,0,9496.0,2170,9.0,2.0,4,1,2,629379.9
austin,3125 Above Stratford Pl,78746,30.28519058,-97.78858948,1.98,3,True,True,True,True,False,Single Family,1994,1729000,12,0,4,2,2,0,0,0,0,21344.4,4250,6.0,4.0,4,2,3,1042835.94
austin,3207 Thousand Oaks Dr,78746,30.26602364,-97.80506134,1.98,2,True,True,True,False,False,Single Family,1979,759000,1,0,2,3,0,0,0,0,0,10424.0,1912,9.0,2.0,3,1,2,643017.2
austin,4602 Wild Briar Pass,78746,30.27702141,-97.82167816,1.98,0,True,False,True,False,False,Single Family,1981,595000,1,0,0,1,0,0,0,0,0,14374.8,3284,9.5,3.5,3,1,2,1164428.5
austin,4516 Cliffstone Cv,78735,30.24468994,-97.82336426,1.98,0,True,False,True,False,False,Single Family,1973,439000,3,0,2,2,0,0,0,0,0,7143.0,1550,5.666666667,2.0,3,1,3,382125.78
austin,2105 Matterhorn Ln,78704,30.25224686,-97.78765106,1.98,0,True,False,True,False,False,Single Family,1973,700000,2,0,3,1,3,1,0,1,0,10890.0,1754,6.0,2.0,3,1,3,865322.44
austin,2812 Rock Terrace Dr,78704,30.25217247,-97.78727722,1.98,0,True,False,True,False,False,Single Family,1971,999000,3,0,2,1,0,0,0,0,0,13503.6,1911,6.0,2.0,4,1,3,735045.4
austin,2804 Rock Terrace Dr,78704,30.25204849,-97.78619385,1.98,2,True,True,True,True,False,Single Family,1973,800000,2,0,2,2,1,1,0,2,0,13503.6,2127,6.0,2.0,4,1,3,877292.4
austin,1305 Foxcroft Pl,78746,30.26514435,-97.79554749,1.98,2,True,True,True,False,False,Single Family,1984,1299000,1,0,8,2,1,0,0,0,0,19166.4,3308,9.0,3.0,5,2,2,904673.9
austin,4175 Travis Country Cir,78735,30.25167465,-97.82602692,1.98,2,True,True,True,False,True,Single Family,1982,658000,1,0,3,2,1,2,0,2,0,12196.8,2439,5.666666667,3.0,4,1,3,706462.0
austin,407 Ridgewood Rd,78746,30.27983665,-97.78907776,1.98,2,True,True,True,False,False,Single Family,2020,2750000,5,2,4,4,0,1,0,0,0,11325.6,3967,6.0,5.0,5,1,3,1294678.8
austin,1300 Darter Ln,78746,30.27236366,-97.80674744,1.98,0,True,False,True,False,False,Single Family,1980,825000,1,0,2,1,0,1,0,2,0,10149.0,2166,9.0,3.0,4,2,2,592915.9
austin,4611 Cliffstone Cv,78735,30.24342537,-97.82360077,1.98,2,True,True,True,False,True,Single Family,1975,496000,1,0,4,2,1,0,0,0,0,8232.0,1402,5.666666667,2.0,4,1,3,331224.03
austin,3108 Thousand Oaks Dr,78746,30.26500893,-97.802948,1.98,0,True,False,True,False,False,Single Family,1981,649000,2,0,5,1,0,0,0,0,0,10672.0,1881,9.0,3.0,3,2,2,578085.1
austin,1601 Scottish Woods Trl,78746,30.27557373,-97.82279968,1.98,2,True,True,True,False,False,Single Family,1982,1249000,5,0,6,2,4,1,0,0,0,13068.0,3035,9.5,4.0,4,1,2,1217160.9
austin,4601 Canyonwood Dr,78735,30.24503136,-97.82437897,1.98,0,True,False,True,False,False,Single Family,1976,514900,3,0,3,1,0,0,0,0,0,13068.0,1968,5.666666667,2.0,3,1,3,437865.47
austin,5428 Moon Shadow Dr,78735,30.25603867,-97.83802795,1.98,2,True,True,True,False,True,Single Family,1997,724000,3,0,4,2,1,1,0,0,0,7927.0,2250,5.666666667,2.0,3,1,3,540241.94
austin,4604 Fawnwood Cv,78735,30.24459267,-97.82495117,1.98,0,True,False,True,False,False,Single Family,1973,650000,3,0,3,1,1,1,0,3,0,10367.0,2440,5.666666667,3.0,4,2,3,489731.28
austin,1209 Havre Lafitte Dr,78746,30.26689529,-97.79510498,1.98,3,True,True,True,False,True,Single Family,1998,1490000,3,0,1,2,0,0,0,0,0,15681.6,4133,9.0,6.0,6,2,2,1555276.8
austin,4602 Fawnwood Cv,78735,30.24468231,-97.8246994,1.98,2,True,True,True,False,True,Single Family,1978,675000,1,0,3,3,2,1,0,0,0,9713.0,1922,5.666666667,3.0,3,1,3,724856.94
austin,1502 Aquifer Cv #A,78746,30.26789093,-97.80500031,1.98,0,True,False,True,False,False,Multiple Occupancy,1980,399999,3,0,2,1,0,0,0,0,0,5880.0,1304,9.0,2.0,3,2,2,350327.84
austin,5312 Magdelena Dr,78735,30.25789833,-97.83203125,1.98,2,True,True,True,False,False,Single Family,1997,779997,1,0,3,2,0,0,0,0,0,9844.0,2998,5.666666667,4.0,4,2,3,831527.3
austin,4709 Woodside Dr,78735,30.2436676,-97.8260498,1.98,0,True,False,True,False,True,Single Family,1975,600000,1,0,3,1,2,2,0,1,0,11325.6,2214,5.666666667,2.0,4,1,3,559132.56
austin,4609 Trail Crest Cir,78735,30.2500267,-97.82579041,1.98,2,True,True,True,False,False,Single Family,1977,360000,5,0,3,2,1,0,0,0,0,9278.0,1756,5.666666667,2.0,3,1,3,371365.84
austin,3200 Thousand Oaks Dr,78746,30.26596832,-97.80394745,1.98,2,True,True,True,True,False,Single Family,1978,773850,1,0,1,2,0,0,0,0,0,12632.4,2812,9.0,4.0,4,2,2,992884.56
austin,4601 Hero Ct,78735,30.25155067,-97.84389496,1.98,2,True,True,True,False,False,Single Family,1999,629000,1,0,3,2,1,1,0,0,0,10149.0,2160,5.666666667,3.0,3,2,3,538821.06
austin,5524 Hero Dr,78735,30.25109482,-97.84300995,1.98,0,True,False,True,False,False,Single Family,1998,495000,4,0,0,1,0,0,0,0,0,7623.0,1849,5.666666667,2.0,3,1,3,404542.56
